Iteration,Distance
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,61651.4584766439
25,61981.70766227472
25,221435.5554674975
25,62462.5735430277
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,61419.379815282795
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,63437.0226898495
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,64858.32669586942
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
25,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,63070.67646869226
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,61651.4584766439
50,61981.70766227472
50,221435.5554674975
50,62462.5735430277
50,221435.5554674975
50,61835.63204587797
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,61419.379815282795
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,60004.961270838765
50,63437.0226898495
50,221435.5554674975
50,62242.04053483298
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,62346.363982426716
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,64858.32669586942
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
50,60284.45720112909
50,221435.5554674975
50,221435.5554674975
50,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,65917.91429934817
75,62218.175522983576
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,63070.67646869226
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
75,221435.5554674975
